# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-07-13 22:30:42 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03287500 KENTUCKY RIVER AT LOCK 4 AT FRANKFORT, KY
# -----------------------------------------------------------------------------------
#
# Data provided for site 03287500
#    DD parameter   Description
#    01   00010     Temperature, water, degrees Celsius
#    02   00060     Discharge, cubic feet per second
#    07   00065     Gage height, feet
#    22   00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	01_00010	01_00010_cd	02_00060	02_00060_cd	07_00065	07_00065_cd	22_00045	22_00045_cd
USGS	03287500	2016-07-08 21:30	EDT	25.4	P	8690	P	9.50	P	0.00	P
USGS	03287500	2016-07-08 21:45	EDT	25.4	P	8870	P	9.54	P	0.00	P
USGS	03287500	2016-07-08 22:00	EDT	25.5	P	9000	P	9.57	P	0.00	P
USGS	03287500	2016-07-08 22:15	EDT	25.5	P	9090	P	9.59	P	0.00	P
USGS	03287500	2016-07-08 22:30	EDT	25.5	P	9270	P	9.63	P	0.00	P
USGS	03287500	2016-07-08 22:45	EDT	25.6	P	9450	P	9.67	P	0.00	P
USGS	03287500	2016-07-08 23:00	EDT	25.6	P	9590	P	9.70	P	0.00	P
USGS	03287500	2016-07-08 23:15	EDT	25.7	P	9730	P	9.73	P	0.00	P
USGS	03287500	2016-07-08 23:30	EDT	25.7	P	9910	P	9.77	P	0.00	P
USGS	03287500	2016-07-08 23:45	EDT	25.8	P	10100	P	9.80	P	0.00	P
USGS	03287500	2016-07-09 00:00	EDT	25.8	P	10200	P	9.84	P	0.00	P
USGS	03287500	2016-07-09 00:15	EDT	25.8	P	10400	P	9.87	P	0.00	P
USGS	03287500	2016-07-09 00:30	EDT	25.8	P	10500	P	9.90	P	0.00	P
USGS	03287500	2016-07-09 00:45	EDT	25.9	P	10700	P	9.94	P	0.00	P
USGS	03287500	2016-07-09 01:00	EDT	25.9	P	10900	P	9.97	P	0.00	P
USGS	03287500	2016-07-09 01:15	EDT	25.9	P	11000	P	10.00	P	0.00	P
USGS	03287500	2016-07-09 01:30	EDT	25.9	P	11200	P	10.04	P	0.00	P
USGS	03287500	2016-07-09 01:45	EDT	25.9	P	11300	P	10.06	P	0.00	P
USGS	03287500	2016-07-09 02:00	EDT	25.9	P	11500	P	10.10	P	0.00	P
USGS	03287500	2016-07-09 02:15	EDT	25.8	P	11600	P	10.12	P	0.00	P
USGS	03287500	2016-07-09 02:30	EDT	25.8	P	11800	P	10.15	P	0.00	P
USGS	03287500	2016-07-09 02:45	EDT	25.8	P	12000	P	10.19	P	0.00	P
USGS	03287500	2016-07-09 03:00	EDT	25.8	P	12100	P	10.21	P	0.00	P
USGS	03287500	2016-07-09 03:15	EDT	25.8	P	12200	P	10.24	P	0.00	P
USGS	03287500	2016-07-09 03:30	EDT	25.7	P	12300	P	10.26	P	0.00	P
USGS	03287500	2016-07-09 03:45	EDT	25.7	P	12500	P	10.29	P	0.00	P
USGS	03287500	2016-07-09 04:00	EDT	25.7	P	12600	P	10.31	P	0.00	P
USGS	03287500	2016-07-09 04:15	EDT	25.7	P	12700	P	10.33	P	0.00	P
USGS	03287500	2016-07-09 04:30	EDT	25.7	P	12900	P	10.36	P	0.00	P
USGS	03287500	2016-07-09 04:45	EDT	25.7	P	13000	P	10.39	P	0.00	P
USGS	03287500	2016-07-09 05:00	EDT	25.7	P	13100	P	10.40	P	0.00	P
USGS	03287500	2016-07-09 05:15	EDT	25.6	P	13200	P	10.42	P	0.00	P
USGS	03287500	2016-07-09 05:30	EDT	25.6	P	13300	P	10.44	P	0.00	P
USGS	03287500	2016-07-09 05:45	EDT	25.5	P	13400	P	10.46	P	0.00	P
USGS	03287500	2016-07-09 06:00	EDT	25.4	P	13600	P	10.49	P	0.00	P
USGS	03287500	2016-07-09 06:15	EDT	25.4	P	13700	P	10.51	P	0.00	P
USGS	03287500	2016-07-09 06:30	EDT	25.3	P	13700	P	10.52	P	0.00	P
USGS	03287500	2016-07-09 06:45	EDT	25.2	P	13800	P	10.54	P	0.00	P
USGS	03287500	2016-07-09 07:00	EDT	25.0	P	14000	P	10.56	P	0.00	P
USGS	03287500	2016-07-09 07:15	EDT	24.9	P	14100	P	10.58	P	0.00	P
USGS	03287500	2016-07-09 07:30	EDT	24.8	P	14200	P	10.60	P	0.00	P
USGS	03287500	2016-07-09 07:45	EDT	24.6	P	14300	P	10.62	P	0.00	P
USGS	03287500	2016-07-09 08:00	EDT	24.5	P	14400	P	10.64	P	0.00	P
USGS	03287500	2016-07-09 08:15	EDT	24.3	P	14500	P	10.66	P	0.00	P
USGS	03287500	2016-07-09 08:30	EDT	24.2	P	14600	P	10.68	P	0.00	P
USGS	03287500	2016-07-09 08:45	EDT	24.1	P	14700	P	10.70	P	0.00	P
USGS	03287500	2016-07-09 09:00	EDT	24.0	P	14800	P	10.71	P	0.00	P
USGS	03287500	2016-07-09 09:15	EDT	23.8	P	14900	P	10.73	P	0.00	P
USGS	03287500	2016-07-09 09:30	EDT	23.7	P	15000	P	10.75	P	0.00	P
USGS	03287500	2016-07-09 09:45	EDT	23.7	P	15100	P	10.77	P	0.00	P
USGS	03287500	2016-07-09 10:00	EDT	23.7	P	15200	P	10.78	P	0.00	P
USGS	03287500	2016-07-09 10:15	EDT	23.5	P	15300	P	10.80	P	0.00	P
USGS	03287500	2016-07-09 10:30	EDT	23.6	P	15400	P	10.82	P	0.00	P
USGS	03287500	2016-07-09 10:45	EDT	23.7	P	15500	P	10.84	P	0.00	P
USGS	03287500	2016-07-09 11:00	EDT	23.8	P	15600	P	10.86	P	0.00	P
USGS	03287500	2016-07-09 11:15	EDT	24.0	P	15800	P	10.88	P	0.00	P
USGS	03287500	2016-07-09 11:30	EDT	24.0	P	15900	P	10.90	P	0.00	P
USGS	03287500	2016-07-09 11:45	EDT	24.2	P	15900	P	10.91	P	0.00	P
USGS	03287500	2016-07-09 12:00	EDT	24.6	P	16200	P	10.96	P	0.00	P
USGS	03287500	2016-07-09 12:15	EDT	24.7	P	16200	P	10.96	P	0.00	P
USGS	03287500	2016-07-09 12:30	EDT			16300	P	10.97	P	0.00	P
USGS	03287500	2016-07-09 12:45	EDT	23.5	P	16500	P	11.00	P	0.00	P
USGS	03287500	2016-07-09 13:00	EDT			16500	P	11.01	P	0.00	P
USGS	03287500	2016-07-09 13:15	EDT	25.0	P	16600	P	11.03	P	0.00	P
USGS	03287500	2016-07-09 13:30	EDT	25.1	P	16800	P	11.06	P	0.00	P
USGS	03287500	2016-07-09 13:45	EDT	25.2	P	16900	P	11.07	P	0.00	P
USGS	03287500	2016-07-09 14:00	EDT	25.2	P	17100	P	11.10	P	0.00	P
USGS	03287500	2016-07-09 14:15	EDT	25.2	P	17100	P	11.11	P	0.00	P
USGS	03287500	2016-07-09 14:30	EDT	25.3	P	17100	P	11.11	P	0.00	P
USGS	03287500	2016-07-09 14:45	EDT	25.3	P	17300	P	11.14	P	0.00	P
USGS	03287500	2016-07-09 15:00	EDT	25.4	P	17200	P	11.12	P	0.00	P
USGS	03287500	2016-07-09 15:15	EDT	25.4	P	17400	P	11.16	P	0.00	P
USGS	03287500	2016-07-09 15:30	EDT	25.4	P	17500	P	11.18	P	0.00	P
USGS	03287500	2016-07-09 15:45	EDT	25.5	P	17700	P	11.20	P	0.00	P
USGS	03287500	2016-07-09 16:00	EDT	25.6	P	17800	P	11.23	P	0.00	P
USGS	03287500	2016-07-09 16:15	EDT	25.6	P	17500	P	11.18	P	0.00	P
USGS	03287500	2016-07-09 16:30	EDT	25.7	P	17800	P	11.23	P	0.00	P
USGS	03287500	2016-07-09 16:45	EDT	25.7	P	18000	P	11.25	P	0.00	P
USGS	03287500	2016-07-09 17:00	EDT	25.7	P	18100	P	11.27	P	0.00	P
USGS	03287500	2016-07-09 17:15	EDT	25.8	P	18200	P	11.28	P	0.00	P
USGS	03287500	2016-07-09 17:30	EDT	25.8	P	18300	P	11.30	P	0.00	P
USGS	03287500	2016-07-09 17:45	EDT	25.8	P	18300	P	11.30	P	0.00	P
USGS	03287500	2016-07-09 18:00	EDT	25.8	P	18300	P	11.31	P	0.00	P
USGS	03287500	2016-07-09 18:15	EDT	25.9	P	18300	P	11.31	P	0.00	P
USGS	03287500	2016-07-09 18:30	EDT	25.9	P	18400	P	11.32	P	0.00	P
USGS	03287500	2016-07-09 18:45	EDT	25.9	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-09 19:00	EDT	25.9	P	18300	P	11.30	P	0.00	P
USGS	03287500	2016-07-09 19:15	EDT	25.9	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-09 19:30	EDT	25.9	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-09 19:45	EDT	25.9	P	18700	P	11.36	P	0.00	P
USGS	03287500	2016-07-09 20:00	EDT	25.9	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-09 20:15	EDT	26.0	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-09 20:30	EDT	26.0	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-09 20:45	EDT	26.1	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-09 21:00	EDT	26.1	P	18800	P	11.38	P	0.00	P
USGS	03287500	2016-07-09 21:15	EDT	26.1	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-09 21:30	EDT	26.1	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-09 21:45	EDT	26.1	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-09 22:00	EDT	26.1	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-09 22:15	EDT	26.0	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-09 22:30	EDT	25.9	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-09 22:45	EDT	25.8	P	18800	P	11.38	P	0.00	P
USGS	03287500	2016-07-09 23:00	EDT	25.6	P	18900	P	11.40	P	0.00	P
USGS	03287500	2016-07-09 23:15	EDT	25.5	P	18900	P	11.40	P	0.00	P
USGS	03287500	2016-07-09 23:30	EDT	25.3	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-09 23:45	EDT	25.2	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 00:00	EDT	25.0	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 00:15	EDT	24.9	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 00:30	EDT	24.7	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 00:45	EDT	24.6	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 01:00	EDT	24.6	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 01:15	EDT	24.5	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 01:30	EDT	24.4	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 01:45	EDT	24.4	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 02:00	EDT	24.4	P	18800	P	11.38	P	0.00	P
USGS	03287500	2016-07-10 02:15	EDT	24.3	P	18800	P	11.38	P	0.00	P
USGS	03287500	2016-07-10 02:30	EDT	24.4	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 02:45	EDT	24.4	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 03:00	EDT	24.4	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 03:15	EDT	24.4	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 03:30	EDT	24.4	P	18700	P	11.36	P	0.00	P
USGS	03287500	2016-07-10 03:45	EDT	24.4	P	18700	P	11.36	P	0.00	P
USGS	03287500	2016-07-10 04:00	EDT	24.4	P	18700	P	11.36	P	0.00	P
USGS	03287500	2016-07-10 04:15	EDT	24.4	P	18700	P	11.36	P	0.00	P
USGS	03287500	2016-07-10 04:30	EDT			18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 04:45	EDT	24.5	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 05:00	EDT	24.5	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 05:15	EDT			18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 05:30	EDT	23.4	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 05:45	EDT			18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 06:00	EDT	24.4	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 06:15	EDT	24.4	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 06:30	EDT	24.4	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 06:45	EDT	24.0	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 07:00	EDT	23.8	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 07:15	EDT	23.5	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 07:30	EDT	23.5	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 07:45	EDT	23.4	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 08:00	EDT	23.4	P	18400	P	11.32	P	0.00	P
USGS	03287500	2016-07-10 08:15	EDT	23.4	P	18400	P	11.32	P	0.00	P
USGS	03287500	2016-07-10 08:30	EDT	23.4	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 08:45	EDT			18400	P	11.32	P	0.00	P
USGS	03287500	2016-07-10 09:00	EDT	24.6	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 09:15	EDT	24.5	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 09:30	EDT	24.5	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-10 09:45	EDT	24.5	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 10:00	EDT	24.4	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 10:15	EDT	23.9	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 10:30	EDT	23.7	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 10:45	EDT	23.7	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 11:00	EDT	23.7	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 11:15	EDT	23.6	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 11:30	EDT	23.7	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 11:45	EDT	23.7	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 12:00	EDT	23.8	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 12:15	EDT	23.8	P	18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-10 12:30	EDT	23.9	P	18700	P	11.36	P	0.00	P
USGS	03287500	2016-07-10 12:45	EDT	24.2	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 13:00	EDT	24.4	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 13:15	EDT	24.5	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 13:30	EDT	24.5	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 13:45	EDT	24.5	P	18800	P	11.38	P	0.00	P
USGS	03287500	2016-07-10 14:00	EDT	24.5	P	18900	P	11.40	P	0.00	P
USGS	03287500	2016-07-10 14:15	EDT	24.5	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-10 14:30	EDT	24.5	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 14:45	EDT	24.5	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-10 15:00	EDT	24.5	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 15:15	EDT	24.5	P	18800	P	11.39	P	0.00	P
USGS	03287500	2016-07-10 15:30	EDT	24.4	P	19000	P	11.41	P	0.00	P
USGS	03287500	2016-07-10 15:45	EDT	24.4	P	19000	P	11.41	P	0.00	P
USGS	03287500	2016-07-10 16:00	EDT	24.4	P	19000	P	11.42	P	0.00	P
USGS	03287500	2016-07-10 16:15	EDT	24.4	P	19000	P	11.41	P	0.00	P
USGS	03287500	2016-07-10 16:30	EDT	24.4	P	19000	P	11.42	P	0.00	P
USGS	03287500	2016-07-10 16:45	EDT	24.4	P	19100	P	11.43	P	0.00	P
USGS	03287500	2016-07-10 17:00	EDT	24.5	P	19100	P	11.43	P	0.00	P
USGS	03287500	2016-07-10 17:15	EDT	24.6	P	19100	P	11.43	P	0.00	P
USGS	03287500	2016-07-10 17:30	EDT	24.6	P	19200	P	11.44	P	0.00	P
USGS	03287500	2016-07-10 17:45	EDT	24.6	P	19200	P	11.44	P	0.00	P
USGS	03287500	2016-07-10 18:00	EDT	24.6	P	19200	P	11.44	P	0.00	P
USGS	03287500	2016-07-10 18:15	EDT	24.7	P	19200	P	11.44	P	0.00	P
USGS	03287500	2016-07-10 18:30	EDT	24.7	P	19200	P	11.44	P	0.00	P
USGS	03287500	2016-07-10 18:45	EDT	24.7	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 19:00	EDT	24.7	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 19:15	EDT	24.7	P	19200	P	11.45	P	0.00	P
USGS	03287500	2016-07-10 19:30	EDT	24.7	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 19:45	EDT	24.7	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 20:00	EDT	24.7	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 20:15	EDT	24.7	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 20:30	EDT	24.8	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 20:45	EDT	24.8	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 21:00	EDT	24.8	P	19200	P	11.45	P	0.00	P
USGS	03287500	2016-07-10 21:15	EDT	24.8	P	19300	P	11.46	P	0.00	P
USGS	03287500	2016-07-10 21:30	EDT	24.8	P	19200	P	11.45	P	0.00	P
USGS	03287500	2016-07-10 21:45	EDT	24.8	P	19200	P	11.45	P	0.00	P
USGS	03287500	2016-07-10 22:00	EDT	24.7	P	19200	P	11.45	P	0.00	P
USGS	03287500	2016-07-10 22:15	EDT	24.7	P	19200	P	11.45	P	0.00	P
USGS	03287500	2016-07-10 22:30	EDT	24.7	P	19200	P	11.44	P	0.00	P
USGS	03287500	2016-07-10 22:45	EDT	24.7	P	19200	P	11.44	P	0.00	P
USGS	03287500	2016-07-10 23:00	EDT	24.7	P	19100	P	11.43	P	0.00	P
USGS	03287500	2016-07-10 23:15	EDT	24.7	P	19000	P	11.42	P	0.00	P
USGS	03287500	2016-07-10 23:30	EDT	24.7	P	19100	P	11.43	P	0.00	P
USGS	03287500	2016-07-10 23:45	EDT	24.7	P	19000	P	11.42	P	0.00	P
USGS	03287500	2016-07-11 00:00	EDT	24.7	P	19000	P	11.41	P	0.00	P
USGS	03287500	2016-07-11 00:15	EDT	24.7	P	18900	P	11.40	P	0.00	P
USGS	03287500	2016-07-11 00:30	EDT	24.7	P	18900	P	11.40	P	0.00	P
USGS	03287500	2016-07-11 00:45	EDT	24.7	P	18800	P	11.38	P	0.00	P
USGS	03287500	2016-07-11 01:00	EDT	24.7	P	18800	P	11.38	P	0.00	P
USGS	03287500	2016-07-11 01:15	EDT	24.7	P	18700	P	11.37	P	0.00	P
USGS	03287500	2016-07-11 01:30	EDT	24.7	P	18700	P	11.36	P	0.00	P
USGS	03287500	2016-07-11 01:45	EDT			18600	P	11.35	P	0.00	P
USGS	03287500	2016-07-11 02:00	EDT	24.0	P	18500	P	11.34	P	0.00	P
USGS	03287500	2016-07-11 02:15	EDT	23.8	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-11 02:30	EDT	23.8	P	18500	P	11.33	P	0.00	P
USGS	03287500	2016-07-11 02:45	EDT	23.8	P	18300	P	11.31	P	0.00	P
USGS	03287500	2016-07-11 03:00	EDT			18300	P	11.31	P	0.00	P
USGS	03287500	2016-07-11 03:15	EDT	24.8	P	18200	P	11.29	P	0.00	P
USGS	03287500	2016-07-11 03:30	EDT			18200	P	11.28	P	0.00	P
USGS	03287500	2016-07-11 03:45	EDT	23.9	P	18100	P	11.27	P	0.00	P
USGS	03287500	2016-07-11 04:00	EDT	23.9	P	18000	P	11.25	P	0.00	P
USGS	03287500	2016-07-11 04:15	EDT	23.9	P	17900	P	11.24	P	0.00	P
USGS	03287500	2016-07-11 04:30	EDT			17900	P	11.24	P	0.00	P
USGS	03287500	2016-07-11 04:45	EDT	25.0	P	17800	P	11.22	P	0.00	P
USGS	03287500	2016-07-11 05:00	EDT	25.0	P	17700	P	11.21	P	0.00	P
USGS	03287500	2016-07-11 05:15	EDT	25.1	P	17700	P	11.20	P	0.00	P
USGS	03287500	2016-07-11 05:30	EDT	25.1	P	17600	P	11.19	P	0.00	P
USGS	03287500	2016-07-11 05:45	EDT	25.2	P	17600	P	11.19	P	0.00	P
USGS	03287500	2016-07-11 06:00	EDT	25.2	P	17500	P	11.17	P	0.00	P
USGS	03287500	2016-07-11 06:15	EDT	25.2	P	17400	P	11.16	P	0.00	P
USGS	03287500	2016-07-11 06:30	EDT	25.2	P	17300	P	11.14	P	0.00	P
USGS	03287500	2016-07-11 06:45	EDT	25.2	P	17200	P	11.13	P	0.00	P
USGS	03287500	2016-07-11 07:00	EDT	25.2	P	17100	P	11.11	P	0.00	P
USGS	03287500	2016-07-11 07:15	EDT	25.3	P	17100	P	11.10	P	0.00	P
USGS	03287500	2016-07-11 07:30	EDT	25.3	P	17000	P	11.09	P	0.00	P
USGS	03287500	2016-07-11 07:45	EDT	25.3	P	16900	P	11.08	P	0.00	P
USGS	03287500	2016-07-11 08:00	EDT	25.3	P	16800	P	11.06	P	0.00	P
USGS	03287500	2016-07-11 08:15	EDT	25.4	P	16800	P	11.05	P	0.00	P
USGS	03287500	2016-07-11 08:30	EDT	25.4	P	16700	P	11.04	P	0.00	P
USGS	03287500	2016-07-11 08:45	EDT	25.4	P	16600	P	11.03	P	0.00	P
USGS	03287500	2016-07-11 09:00	EDT	25.4	P	16500	P	11.01	P	0.00	P
USGS	03287500	2016-07-11 09:15	EDT	25.4	P	16500	P	11.00	P	0.00	P
USGS	03287500	2016-07-11 09:30	EDT			16500	P	11.00	P	0.00	P
USGS	03287500	2016-07-11 09:45	EDT	25.5	P	16300	P	10.97	P	0.00	P
USGS	03287500	2016-07-11 10:00	EDT	25.4	P	16200	P	10.96	P	0.00	P
USGS	03287500	2016-07-11 10:15	EDT	25.4	P	16200	P	10.95	P	0.00	P
USGS	03287500	2016-07-11 10:30	EDT	25.3	P	16100	P	10.93	P	0.00	P
USGS	03287500	2016-07-11 10:45	EDT	25.2	P	16000	P	10.92	P	0.00	P
USGS	03287500	2016-07-11 11:00	EDT	25.2	P	15900	P	10.91	P	0.00	P
USGS	03287500	2016-07-11 11:15	EDT	25.3	P	15800	P	10.89	P	0.00	P
USGS	03287500	2016-07-11 11:30	EDT	25.5	P	15800	P	10.88	P	0.00	P
USGS	03287500	2016-07-11 11:45	EDT	25.5	P	15700	P	10.87	P	0.00	P
USGS	03287500	2016-07-11 12:00	EDT	25.5	P	15600	P	10.85	P	0.00	P
USGS	03287500	2016-07-11 12:15	EDT	25.6	P	15500	P	10.83	P	0.00	P
USGS	03287500	2016-07-11 12:30	EDT	25.6	P	15400	P	10.81	P	0.00	P
USGS	03287500	2016-07-11 12:45	EDT	25.6	P	15300	P	10.80	P	0.00	P
USGS	03287500	2016-07-11 13:00	EDT	25.6	P	15200	P	10.78	P	0.00	P
USGS	03287500	2016-07-11 13:15	EDT	25.7	P	15200	P	10.78	P	0.00	P
USGS	03287500	2016-07-11 13:30	EDT	25.7	P	15100	P	10.76	P	0.00	P
USGS	03287500	2016-07-11 13:45	EDT	25.7	P	15000	P	10.74	P	0.00	P
USGS	03287500	2016-07-11 14:00	EDT	25.7	P	14800	P	10.72	P	0.00	P
USGS	03287500	2016-07-11 14:15	EDT	25.8	P	14800	P	10.71	P	0.00	P
USGS	03287500	2016-07-11 14:30	EDT	25.7	P	14700	P	10.70	P	0.00	P
USGS	03287500	2016-07-11 14:45	EDT	25.6	P	14600	P	10.68	P	0.00	P
USGS	03287500	2016-07-11 15:00	EDT	25.6	P	14500	P	10.66	P	0.00	P
USGS	03287500	2016-07-11 15:15	EDT	25.6	P	14500	P	10.65	P	0.00	P
USGS	03287500	2016-07-11 15:30	EDT	25.6	P	14400	P	10.64	P	0.00	P
USGS	03287500	2016-07-11 15:45	EDT	25.7	P	14300	P	10.62	P	0.00	P
USGS	03287500	2016-07-11 16:00	EDT	25.8	P	14200	P	10.60	P	0.00	P
USGS	03287500	2016-07-11 16:15	EDT	25.8	P	14100	P	10.59	P	0.00	P
USGS	03287500	2016-07-11 16:30	EDT	25.8	P	14000	P	10.57	P	0.00	P
USGS	03287500	2016-07-11 16:45	EDT	25.8	P	14000	P	10.56	P	0.00	P
USGS	03287500	2016-07-11 17:00	EDT	25.9	P	13800	P	10.54	P	0.00	P
USGS	03287500	2016-07-11 17:15	EDT	25.9	P	13800	P	10.53	P	0.00	P
USGS	03287500	2016-07-11 17:30	EDT	25.9	P	13700	P	10.52	P	0.00	P
USGS	03287500	2016-07-11 17:45	EDT	25.9	P	13700	P	10.51	P	0.00	P
USGS	03287500	2016-07-11 18:00	EDT	25.9	P	13600	P	10.49	P	0.00	P
USGS	03287500	2016-07-11 18:15	EDT	25.9	P	13500	P	10.48	P	0.00	P
USGS	03287500	2016-07-11 18:30	EDT	25.9	P	13500	P	10.48	P	0.00	P
USGS	03287500	2016-07-11 18:45	EDT	26.0	P	13500	P	10.47	P	0.00	P
USGS	03287500	2016-07-11 19:00	EDT	26.0	P	13400	P	10.46	P	0.00	P
USGS	03287500	2016-07-11 19:15	EDT	26.0	P	13300	P	10.45	P	0.00	P
USGS	03287500	2016-07-11 19:30	EDT	26.0	P	13300	P	10.44	P	0.00	P
USGS	03287500	2016-07-11 19:45	EDT	26.0	P	13200	P	10.43	P	0.00	P
USGS	03287500	2016-07-11 20:00	EDT	26.0	P	13200	P	10.42	P	0.00	P
USGS	03287500	2016-07-11 20:15	EDT	26.0	P	13100	P	10.41	P	0.00	P
USGS	03287500	2016-07-11 20:30	EDT	26.0	P	13100	P	10.41	P	0.00	P
USGS	03287500	2016-07-11 20:45	EDT	26.0	P	13100	P	10.41	P	0.00	P
USGS	03287500	2016-07-11 21:00	EDT	26.0	P	13000	P	10.39	P	0.00	P
USGS	03287500	2016-07-11 21:15	EDT	26.0	P	13000	P	10.39	P	0.00	P
USGS	03287500	2016-07-11 21:30	EDT	26.0	P	13000	P	10.38	P	0.00	P
USGS	03287500	2016-07-11 21:45	EDT	26.0	P	13000	P	10.38	P	0.00	P
USGS	03287500	2016-07-11 22:00	EDT	26.1	P	12900	P	10.37	P	0.00	P
USGS	03287500	2016-07-11 22:15	EDT	26.1	P	12900	P	10.37	P	0.00	P
USGS	03287500	2016-07-11 22:30	EDT	25.9	P	12900	P	10.36	P	0.00	P
